X,nextGPA,left_school,nextGPA_nonorm,T,hsgrade_pct,totcredits_year1,age_at_entry,male,bpl_north_america,english,loc_campus1,loc_campus2,loc_campus3,clustervar
-1.100000023841858,1.2,0,2.7,0,43,5,19,0,1,1,0,1,0,1.1
-2.380000114440918,2.26,0,3.76,0,94,5,19,0,1,1,1,0,0,2.3800001
-2.190000057220459,1.8800001,0,3.3800001,0,81,5,18,0,1,1,1,0,0,2.1900001
-.3100000023841858,1.8499999,0,3.3499999,0,75,5,19,1,1,1,1,0,0,.31
-.8999999761581421,1.1800001,0,2.6800001,0,2,5,19,1,1,1,1,0,0,.89999998
-1.299999952316284,1.3499999,0,2.8499999,0,27,5,19,1,1,1,1,0,0,1.3
-.699999988079071,1.2,0,2.7,0,53,5,18,0,1,1,1,0,0,.69999999
-.9599999785423279,1.1500001,0,2.6500001,0,16,4,19,0,1,1,1,0,0,.95999998
.0199999995529652,-1.24,0,.25999999,1,30,5,18,1,1,1,1,0,0,-.02
-1.370000004768372,2.23,0,3.73,0,92,5,18,0,1,1,1,0,0,1.37
.4600000083446503,.69999993,0,2.3,1,27,4,19,1,1,0,0,0,1,-.46000001
-1.740000009536743,,0,,0,89,5,19,1,1,1,1,0,0,1.74
-1,,0,,0,12,4.5,19,0,1,1,0,1,0,1
-1.039999961853027,2,0,3.5,0,9,5,19,0,1,1,0,1,0,1.04
-.6600000262260437,.11000001,0,1.71,0,5,5,17,1,1,1,0,0,1,.66000003
-1.879999995231628,1.5,0,3,0,83,4.5,19,0,1,0,1,0,0,1.88
-1.25,2.2,0,3.7,0,49,4,18,0,0,0,1,0,0,1.25
-2.019999980926514,2.5,0,4,0,63,4.5,19,1,1,1,0,1,0,2.02
-2.430000066757202,1.83,0,3.4300001,0,95,5.5,18,1,0,1,0,0,1,2.4300001
-.3400000035762787,-.10000002,0,1.5,0,4,4,20,0,1,0,0,0,1,.34
.8199999928474426,,0,,1,11,3,18,1,1,1,0,0,1,-.81999999
-.8299999833106995,1.5,0,3,0,12,4,18,0,1,1,1,0,0,.82999998
-1.549999952316284,.5,0,2,0,67,6,19,1,1,1,1,0,0,1.55
-1.240000009536743,.80999994,0,2.3099999,0,58,5,19,1,1,0,1,0,0,1.24
-1.360000014305115,1.6300001,0,3.1300001,0,98,5,19,1,1,1,1,0,0,1.36
1.529999971389771,-1,0,.60000002,1,22,5,18,1,1,1,0,0,1,-1.53
.3899999856948853,1.4,0,3,1,15,4.5,18,0,1,0,0,0,1,-.38999999
-2.380000114440918,2.3,0,3.8,0,85,5,18,1,1,1,1,0,0,2.3800001
-1.090000033378601,1.0999999,0,2.5999999,0,73,5,19,0,1,1,1,0,0,1.09
.6499999761581421,,0,,1,65,4,19,0,0,0,1,0,0,-.64999998
.449999988079071,.35000002,0,1.85,1,20,5,20,1,1,0,0,1,0,-.44999999
.1899999976158142,1.4,0,3,1,23,4.5,18,1,1,0,0,0,1,-.19
-2.130000114440918,2.5,0,4,0,72,4,19,1,0,1,1,0,0,2.1300001
-1.820000052452087,1.5,0,3,0,83,5,19,0,1,0,1,0,0,1.8200001
-2.240000009536743,2.2,0,3.7,0,99,5,17,1,1,1,1,0,0,2.24
-1.340000033378601,1.6400001,0,3.1400001,0,66,4.5,18,1,1,1,1,0,0,1.34
-1.639999985694885,1.3,0,2.8,0,74,5,18,0,1,1,1,0,0,1.64
-.5400000214576721,,0,,0,45,4.5,18,0,1,0,0,1,0,.54000002
-1.320000052452087,1.8,0,3.3,0,66,5,19,0,1,1,1,0,0,1.3200001
-.6499999761581421,.98000002,0,2.48,0,69,4,19,0,1,0,0,1,0,.64999998
.4600000083446503,.25,0,1.85,1,26,4.5,19,0,1,1,0,0,1,-.46000001
-1.690000057220459,1.2,0,2.7,0,68,4.5,19,1,1,1,1,0,0,1.6900001
.0700000002980232,1.3,0,2.8,1,50,4,18,1,1,1,1,0,0,-.07
-.5699999928474426,1.5,0,3,0,5,5,18,1,1,1,1,0,0,.56999999
1.269999980926514,,1,,1,16,4.5,19,1,1,1,0,1,0,-1.27
-.8999999761581421,1.8,0,3.3,0,70,4.5,18,0,1,1,1,0,0,.89999998
.6499999761581421,.6400001,0,2.1400001,1,48,4,19,0,1,0,0,1,0,-.64999998
-1.059999942779541,.26999998,0,1.87,0,19,4,19,1,1,0,0,0,1,1.0599999
-1.97000002861023,2.0899999,0,3.5899999,0,81,5,18,1,1,0,1,0,0,1.97
-1.769999980926514,1.6700001,0,3.1700001,0,75,4.5,19,0,1,1,1,0,0,1.77
.9900000095367432,.27999997,0,1.78,1,23,4,18,1,1,1,1,0,0,-.99000001
-1.169999957084656,1.33,0,2.9300001,0,26,3,18,0,1,1,0,0,1,1.17
-1.330000042915344,1.4300001,0,2.9300001,0,73,4,19,0,1,1,0,1,0,1.33
-.3700000047683716,.58999991,0,2.0899999,0,16,4.5,20,0,0,0,1,0,0,.37
.4199999868869782,.30999994,0,1.8099999,1,54,5,19,1,1,1,0,1,0,-.41999999
-.0299999993294477,.58999991,0,2.0899999,0,30,4,18,0,1,1,1,0,0,.029999999
-1.360000014305115,2.4000001,0,3.9000001,0,65,5,18,1,0,0,1,0,0,1.36
-2.279999971389771,2.3599999,0,3.8599999,0,97,4,19,0,0,0,1,0,0,2.28
-.8299999833106995,1.1,0,2.7,0,42,4,19,0,1,1,0,0,1,.82999998
1.600000023841858,.83000004,0,2.4300001,1,30,4.5,19,0,1,1,0,0,1,-1.6
-.8700000047683716,1.9,0,3.5,0,55,4.5,20,0,1,1,0,0,1,.87
-.8100000023841858,-1.5,0,0,0,28,4,19,0,1,1,1,0,0,.81
.2000000029802322,.65999997,0,2.26,1,32,3,18,0,1,1,0,0,1,-.2
-.699999988079071,-1.5,0,0,0,36,5,19,0,1,1,1,0,0,.69999999
-2.029999971389771,2.2,0,3.7,0,93,4.5,18,1,1,1,1,0,0,2.03
-.699999988079071,2.2,0,3.7,0,64,5,19,0,1,0,1,0,0,.69999999
-.4199999868869782,-1.2,0,.29999995,0,23,4.5,18,0,1,0,1,0,0,.41999999
-1.779999971389771,1.3900001,0,2.8900001,0,78,5,18,0,1,1,1,0,0,1.78
-.9599999785423279,1.7699999,0,3.3699999,0,36,4.5,18,0,0,1,0,0,1,.95999998
-1.169999957084656,1.5,0,3,0,70,5,18,0,0,0,1,0,0,1.17
-1.299999952316284,2.3,0,3.8,0,9,5,19,1,1,1,1,0,0,1.3
.3700000047683716,1.6999999,0,3.3,1,17,4.5,18,0,1,0,0,0,1,-.37
1.169999957084656,,0,,1,7,4,19,0,1,1,0,0,1,-1.17
-1.299999952316284,1.5,0,3,0,67,5,19,1,1,1,1,0,0,1.3
-.9900000095367432,.58000004,0,2.1800001,0,56,4,19,0,1,1,0,0,1,.99000001
-.8799999952316284,1.6999999,0,3.3,0,35,4.5,19,1,1,0,0,0,1,.88
-1.919999957084656,1.9300001,0,3.4300001,0,71,5,19,1,1,0,1,0,0,1.92
-.6899999976158142,1.3,0,2.8,0,55,5,19,0,1,1,1,0,0,.69
.5,,0,,1,28,4,19,0,0,1,0,1,0,-.5
-1.940000057220459,1.58,0,3.1800001,0,78,5,20,1,1,0,0,0,1,1.9400001
-1.940000057220459,,0,,0,28,5.5,19,1,1,1,0,1,0,1.9400001
-1.97000002861023,1.5799999,0,3.0799999,0,70,5,19,0,1,1,1,0,0,1.97
-1.879999995231628,1.5999999,0,3.0999999,0,28,4,19,0,0,0,1,0,0,1.88
-1.399999976158142,1.51,0,3.01,0,31,5,18,1,1,0,0,1,0,1.4
-1.539999961853027,1.45,0,2.95,0,79,5,19,0,1,1,1,0,0,1.54
-1.139999985694885,1.5,0,3,0,22,4.5,19,1,1,1,1,0,0,1.14
-1.039999961853027,1.58,0,3.1800001,0,39,4,18,1,1,1,0,0,1,1.04
-.1700000017881393,-.22000003,0,1.28,0,71,4.5,19,1,1,0,1,0,0,.17
-1,-.14999998,0,1.35,0,94,4.5,19,0,1,1,1,0,0,1
.1599999964237213,.23000002,0,1.83,1,4,5,19,1,1,1,0,0,1,-.16
-1.679999947547913,.20000005,0,1.7,0,92,5,20,0,1,0,1,0,0,1.6799999
-.1800000071525574,.79999995,0,2.3,0,8,4,20,1,1,1,1,0,0,.18000001
.2800000011920929,-1.5,0,0,1,75,5,18,0,0,0,1,0,0,-.28
-.7300000190734863,1.8299999,0,3.3299999,0,57,4,18,0,1,1,1,0,0,.73000002
-1.559999942779541,1.72,0,3.22,0,75,5,17,0,1,1,1,0,0,1.5599999
-1.909999966621399,,0,,0,91,4,17,1,1,1,0,1,0,1.91
-.5199999809265137,1.1500001,0,2.6500001,0,45,5,19,1,1,1,1,0,0,.51999998
-1.139999985694885,1.1799999,0,2.78,0,79,5,17,0,1,1,0,0,1,1.14
-1.72000002861023,1.7,0,3.2,0,60,5,19,1,1,1,1,0,0,1.72
-1.320000052452087,,1,,0,56,5,18,0,1,1,1,0,0,1.3200001
-.5799999833106995,.76999986,0,2.3699999,0,28,5,18,1,1,1,0,0,1,.57999998
-2.099999904632568,1.7299999,0,3.3299999,0,56,4.5,19,1,1,0,0,0,1,2.0999999
-.1500000059604645,,1,,0,36,4,19,0,1,1,1,0,0,.15000001
1.5,,0,,1,1,5,19,1,1,1,0,1,0,-1.5
.4900000095367432,.40999997,0,1.91,1,1,5,20,1,1,1,1,0,0,-.49000001
.3700000047683716,-.82999998,0,.67000002,1,33,4,19,0,1,1,0,1,0,-.37
-.5400000214576721,,1,,0,26,5,20,0,0,0,0,0,1,.54000002
-1.75,1.54,0,3.04,0,32,4,19,0,1,1,0,1,0,1.75
-.5099999904632568,.18999994,0,1.79,0,45,5,18,0,1,0,0,0,1,.50999999
.1500000059604645,.5,0,2,1,11,4,19,0,0,1,1,0,0,-.15000001
-.5,,0,,0,19,4,19,1,1,1,0,1,0,.5
-.9800000190734863,1.3099999,0,2.8099999,0,56,5,18,1,1,1,1,0,0,.98000002
-2.269999980926514,2.4000001,0,3.9000001,0,94,5,17,0,1,1,1,0,0,2.27
-.0799999982118607,.39999998,0,2,0,2,4,19,1,1,1,0,0,1,.079999998
-1.399999976158142,1.9300001,0,3.4300001,0,62,4,19,0,1,1,1,0,0,1.4
-1.289999961853027,1.8,0,3.3,0,25,4,19,0,1,1,1,0,0,1.29
-1.360000014305115,.26999998,0,1.77,0,86,5,18,1,1,0,1,0,0,1.36
-.7400000095367432,.25,0,1.85,0,52,3.5,19,1,1,1,0,0,1,.74000001
-1.590000033378601,.79999995,0,2.3,0,56,4,18,0,1,1,1,0,0,1.59
-1.22000002861023,1.6999999,0,3.3,0,4,5,21,0,1,1,0,0,1,1.22
1.200000047683716,-1.1,0,.49999997,1,1,3.5,20,0,1,0,0,0,1,-1.2
-1.899999976158142,1.48,0,2.98,0,1,5,21,0,1,1,0,1,0,1.9
.2099999934434891,.78999996,0,2.29,1,68,4,19,1,1,1,1,0,0,-.20999999
-1.929999947547913,1.5,0,3,0,84,4.5,19,1,1,0,0,1,0,1.9299999
-1.179999947547913,1.1099999,0,2.6099999,0,40,5,18,0,1,1,1,0,0,1.1799999
-1.549999952316284,1.96,0,3.46,0,90,5,19,0,1,1,1,0,0,1.55
-1.980000019073486,1.5,0,3,0,65,5,18,1,1,1,1,0,0,1.98
.3499999940395355,.7299999,0,2.3299999,1,28,4,18,0,0,0,0,0,1,-.34999999
-.5,1.0899999,0,2.5899999,0,58,5,19,1,1,0,1,0,0,.5
-.4799999892711639,1.54,0,3.04,0,35,5.5,18,1,0,1,0,1,0,.47999999
-1.639999985694885,2.2,0,3.7,0,99,5,19,0,1,1,1,0,0,1.64
-1.179999947547913,1,0,2.5,0,54,4,18,0,1,1,1,0,0,1.1799999
-.9300000071525574,2.2,0,3.7,0,52,4,21,0,0,0,1,0,0,.93000001
.0399999991059303,.10000002,0,1.7,1,46,4.5,18,1,1,1,0,0,1,-.039999999
-1.320000052452087,1.1799999,0,2.78,0,68,5,19,1,0,0,0,0,1,1.3200001
-.3899999856948853,.5,0,2,0,51,4,18,1,1,0,1,0,0,.38999999
.3700000047683716,-.15999997,0,1.34,1,56,4,18,0,0,0,1,0,0,-.37
-.239999994635582,-.47000003,0,1.03,0,39,5,19,0,1,1,1,0,0,.23999999
-1.389999985694885,1.6900001,0,3.1900001,0,60,5,20,0,1,1,1,0,0,1.39
-.239999994635582,-.25,0,1.25,0,36,4,19,1,1,1,1,0,0,.23999999
-1.419999957084656,1.3699999,0,2.8699999,0,74,5,19,1,1,1,1,0,0,1.42
-.1000000014901161,.15999997,0,1.66,0,6,4,19,1,1,1,1,0,0,.1
-1.159999966621399,1.5,0,3,0,63,4.5,19,0,1,1,1,0,0,1.16
.5600000023841858,.20000005,0,1.7,1,25,4.5,17,0,1,0,0,1,0,-.56
.3199999928474426,.17999995,0,1.6799999,1,43,5,18,0,0,0,1,0,0,-.31999999
-1.480000019073486,,0,,0,56,4.5,19,0,1,0,0,0,1,1.48
.4099999964237213,-1.5,0,0,1,87,4,19,0,0,0,1,0,0,-.41
-1.399999976158142,2.5,0,4,0,7,4.5,19,1,1,1,1,0,0,1.4
-.5,1.8,0,3.3,0,28,4,19,0,1,1,1,0,0,.5
-.9599999785423279,1.55,0,3.05,0,49,5,19,0,1,1,1,0,0,.95999998
-1.940000057220459,1.97,0,3.47,0,37,5,18,1,1,1,1,0,0,1.9400001
.0099999997764826,1.9000001,0,3.4000001,1,52,4,18,0,0,0,1,0,0,-.0099999998
-2.5,2.5,0,4,0,88,5,18,1,1,1,1,0,0,2.5
-2.380000114440918,2.22,0,3.72,0,22,5,19,0,1,1,1,0,0,2.3800001
-1.779999971389771,2.2,0,3.7,0,25,5,19,0,1,0,1,0,0,1.78
-2.180000066757202,1.8800001,0,3.3800001,0,80,4.5,19,0,1,1,0,1,0,2.1800001
-2.140000104904175,2,0,3.5,0,75,5,18,0,0,0,1,0,0,2.1400001
-1.809999942779541,1.24,0,2.74,0,54,4.5,19,0,1,1,1,0,0,1.8099999
-1.190000057220459,1.98,0,3.48,0,53,4.5,18,0,1,1,1,0,0,1.1900001
-2.099999904632568,1.8,0,3.3,0,75,4,19,0,1,1,1,0,0,2.0999999
-2.119999885559082,1.3199999,0,2.8199999,0,91,5,19,0,1,1,1,0,0,2.1199999
-1.529999971389771,1.8,0,3.3,0,10,4,21,0,1,0,0,1,0,1.53
-.5600000023841858,0,0,1.5,0,17,5,19,0,1,1,1,0,0,.56
-.8399999737739563,-.91000003,0,.58999997,0,70,4,18,1,1,1,1,0,0,.83999997
-1.700000047683716,1.4000001,0,2.9000001,0,69,5,19,1,1,1,1,0,0,1.7
-1.809999942779541,1.3499999,0,2.8499999,0,40,4,19,0,1,1,1,0,0,1.8099999
-.7599999904632568,.77999997,0,2.28,0,44,5,18,0,1,0,1,0,0,.75999999
-.6100000143051148,-1.25,0,.34999999,0,19,4,18,0,0,0,0,0,1,.61000001
-.9599999785423279,-1.0699999,0,.43000007,0,55,4.5,19,0,1,1,1,0,0,.95999998
-.1599999964237213,,0,,0,46,5,19,0,1,1,0,1,0,.16
-1.149999976158142,1.6999999,0,3.3,0,3,4,19,0,1,1,0,0,1,1.15
-.800000011920929,.50999999,0,2.01,0,64,4,18,0,1,1,1,0,0,.80000001
-1.5,1.9200001,0,3.4200001,0,58,5,18,0,1,0,1,0,0,1.5
-.1800000071525574,-.88,0,.62,0,60,4,18,1,1,0,1,0,0,.18000001
-2.299999952316284,2.5,0,4,0,95,5,18,0,0,0,1,0,0,2.3
-.4000000059604645,.35000002,0,1.85,0,16,4.5,19,0,1,1,0,1,0,.40000001
-.1099999994039536,.25,0,1.85,0,14,4,19,1,1,0,0,0,1,.11
-.0700000002980232,-.029999971,0,1.5700001,0,5,3.5,19,1,1,1,0,0,1,.07
-.9900000095367432,.29999995,0,1.9,0,52,4,17,0,0,0,0,0,1,.99000001
-1.019999980926514,.81000006,0,2.4100001,0,27,5,19,1,1,1,0,0,1,1.02
-2.440000057220459,2.1500001,0,3.6500001,0,82,5,18,0,1,0,1,0,0,2.4400001
.5699999928474426,,1,,1,56,4.5,19,1,1,1,1,0,0,-.56999999
-.949999988079071,.68000007,0,2.1800001,0,68,5,19,0,1,1,1,0,0,.94999999
-.7900000214576721,.95000005,0,2.45,0,33,4,19,0,1,1,1,0,0,.79000002
.3400000035762787,,1,,1,74,4.5,19,0,1,0,0,0,1,-.34
-1.059999942779541,1.5400001,0,3.1400001,0,15,4,19,1,1,1,0,0,1,1.0599999
-1.059999942779541,1.4400001,0,2.9400001,0,56,4,19,0,1,1,1,0,0,1.0599999
-2.210000038146973,,1,,0,95,5,19,1,1,0,1,0,0,2.21
.7900000214576721,0,0,1.6,1,7,4.5,19,0,1,0,0,0,1,-.79000002
-1.570000052452087,.6400001,0,2.1400001,0,35,5,18,0,0,0,1,0,0,1.5700001
-1.5,2.0599999,0,3.5599999,0,46,5,19,0,1,1,1,0,0,1.5
1,,1,,1,17,4,19,1,1,0,1,0,0,-1
-1.840000033378601,2.1199999,0,3.6199999,0,85,5,19,0,1,1,0,1,0,1.84
.0799999982118607,-.55000001,0,.94999999,1,46,5,19,0,1,1,1,0,0,-.079999998
.4199999868869782,-.80000001,0,.69999999,1,1,4,19,0,1,0,1,0,0,-.41999999
-2.5,2.5,0,4,0,100,5,18,0,1,1,0,1,0,2.5
-.1099999994039536,-.5,0,1,0,84,5,17,1,0,1,1,0,0,.11
-.9200000166893005,1.51,0,3.01,0,74,5,19,1,1,1,1,0,0,.92000002
.0199999995529652,1.3299999,0,2.8299999,1,30,5,18,0,1,1,0,1,0,-.02
-1.200000047683716,-.10000002,0,1.5,0,15,5,19,1,1,0,0,0,1,1.2
-.7400000095367432,2.1500001,0,3.6500001,0,92,4,19,0,0,0,1,0,0,.74000001
-.9800000190734863,1.3800001,0,2.8800001,0,54,5,19,0,1,1,1,0,0,.98000002
.1599999964237213,-.26999998,0,1.23,1,22,4.5,18,1,0,1,1,0,0,-.16
-1.480000019073486,1.75,0,3.25,0,40,5,19,1,1,1,0,1,0,1.48
-1.360000014305115,1.3299999,0,2.8299999,0,44,5,19,0,1,1,1,0,0,1.36
-.300000011920929,.57999992,0,2.0799999,0,15,5,18,0,1,1,1,0,0,.30000001
-1.639999985694885,2.5,0,4,0,82,5,18,0,1,1,1,0,0,1.64
-.1599999964237213,.97000003,0,2.47,0,3,5,18,0,1,1,0,1,0,.16
-2.039999961853027,2.5,0,4,0,84,5,18,1,1,0,1,0,0,2.04
-.9300000071525574,.55000007,0,2.1500001,0,39,4,19,1,1,1,0,0,1,.93000001
-1.799999952316284,,0,,0,93,4,17,1,1,1,1,0,0,1.8
-2.150000095367432,2.47,0,3.97,0,93,5,18,0,1,1,1,0,0,2.1500001
-1.029999971389771,1.1700001,0,2.6700001,0,63,4,19,1,1,1,1,0,0,1.03
-2.160000085830689,2.1500001,0,3.75,0,65,5,19,0,1,0,0,0,1,2.1600001
-.6800000071525574,.50999999,0,2.01,0,27,4,19,0,1,1,0,1,0,.68000001
-.9100000262260437,1.4000001,0,2.9000001,0,17,4.5,19,1,1,1,1,0,0,.91000003
-1.200000047683716,.79999995,0,2.3,0,28,4,19,0,1,1,1,0,0,1.2
-1.450000047683716,1.8,0,3.3,0,74,5,19,0,1,1,1,0,0,1.45
-1.980000019073486,1.9100001,0,3.4100001,0,54,4,19,0,1,1,0,1,0,1.98
.5,1.6999999,0,3.3,1,7,4,18,1,1,0,0,0,1,-.5
-1.169999957084656,-1.5,0,0,0,24,5,17,1,0,1,1,0,0,1.17
-1.899999976158142,.56999993,0,2.0699999,0,56,4,19,1,1,1,1,0,0,1.9
.2199999988079071,-.74000001,0,.75999999,1,72,5,19,1,1,1,1,0,0,-.22
-.8999999761581421,.69999993,0,2.3,0,30,4,19,1,1,0,0,0,1,.89999998
.3600000143051148,-.30999994,0,1.1900001,1,1,5,20,1,1,0,0,1,0,-.36000001
-1.320000052452087,2.0599999,0,3.5599999,0,49,5,19,1,1,1,1,0,0,1.3200001
-1,.39999998,0,2,0,20,4,19,0,1,1,0,0,1,1
-.7699999809265137,.51999998,0,2.02,0,5,5,18,1,1,1,0,1,0,.76999998
-.7599999904632568,.92000008,0,2.4200001,0,75,5,18,1,1,1,1,0,0,.75999999
-.3600000143051148,.25999999,0,1.86,0,44,3.5,19,0,1,1,0,0,1,.36000001
-2.390000104904175,2.23,0,3.73,0,68,4,21,0,0,0,0,1,0,2.3900001
-.5299999713897705,.55000007,0,2.1500001,0,11,5,18,1,1,1,0,0,1,.52999997
-.5,1.5,0,3,0,15,4,19,0,1,1,0,1,0,.5
.4099999964237213,-.93000001,0,.56999999,1,62,4.5,19,0,1,0,1,0,0,-.41
-1.5,1.04,0,2.54,0,50,4,19,0,1,1,1,0,0,1.5
-1.379999995231628,1.4200001,0,2.9200001,0,75,5,18,0,1,1,1,0,0,1.38
-.9599999785423279,1.77,0,3.27,0,36,5,19,1,1,1,0,1,0,.95999998
.6499999761581421,-.88,0,.62,1,56,5,18,0,1,1,1,0,0,-.64999998
-2.269999980926514,1.6999999,0,3.3,0,85,5,21,0,0,0,0,0,1,2.27
-1.929999947547913,2.8000002,0,4.3000002,0,44,4,18,0,1,1,1,0,0,1.9299999
-.8899999856948853,.99000001,0,2.49,0,62,5,18,0,1,0,1,0,0,.88999999
-.9800000190734863,1.5699999,0,3.0699999,0,91,5,19,0,1,1,1,0,0,.98000002
-2.150000095367432,2.2199998,0,3.8199997,0,73,4,19,1,1,0,0,0,1,2.1500001
-1.639999985694885,.77999997,0,2.28,0,63,5,19,1,1,0,1,0,0,1.64
-2.299999952316284,,0,,0,79,4,18,0,1,1,0,1,0,2.3
.4199999868869782,-1.09,0,.40999997,1,60,5,19,0,1,1,1,0,0,-.41999999
-1.840000033378601,1.2,0,2.7,0,96,4,19,0,0,0,1,0,0,1.84
-.6000000238418579,1.0699999,0,2.5699999,0,71,4,19,0,0,0,1,0,0,.60000002
-.7599999904632568,.68000007,0,2.1800001,0,58,5,18,1,1,1,1,0,0,.75999999
-2.359999895095825,2.4000001,0,4,0,94,4,19,1,1,1,0,0,1,2.3599999
-2.5,2.5,0,4,0,99,5,17,1,1,1,1,0,0,2.5
-.9300000071525574,1.73,0,3.23,0,6,5,21,1,1,1,1,0,0,.93000001
-.3100000023841858,-.20000005,0,1.3,0,78,5,19,0,1,1,0,1,0,.31
1.5,,1,,1,68,4,19,0,1,1,1,0,0,-1.5
-1.22000002861023,.10000002,0,1.7,0,60,4.5,18,1,1,1,0,0,1,1.22
-.7300000190734863,.88,0,2.48,0,49,4.5,18,0,1,1,0,0,1,.73000002
-.6000000238418579,1.1,0,2.7,0,12,4,19,1,1,0,0,0,1,.60000002
-.949999988079071,1.4,0,3,0,5,4,18,0,1,1,0,0,1,.94999999
-1.889999985694885,1.3599999,0,2.8599999,0,40,4,19,1,1,1,1,0,0,1.89
-.4199999868869782,1.8,0,3.3,0,57,4.5,18,1,1,0,1,0,0,.41999999
-2.210000038146973,1.8,0,3.3,0,88,5,19,1,1,1,0,1,0,2.21
-1.700000047683716,2.2,0,3.7,0,65,5,19,0,1,1,1,0,0,1.7
-.239999994635582,.73000002,0,2.23,0,2,5,18,0,1,1,1,0,0,.23999999
.0700000002980232,.54999995,0,2.05,1,50,4.5,19,0,1,0,1,0,0,-.07
-.6200000047683716,-.80000001,0,.69999999,0,45,5,20,0,1,1,1,0,0,.62
-.1299999952316284,.79999995,0,2.3,0,62,4.5,19,0,1,0,1,0,0,.13
-.7799999713897705,-1.25,0,.34999999,0,61,4.5,18,0,1,1,0,0,1,.77999997
-1.379999995231628,2.1500001,0,3.6500001,0,27,4,18,1,0,0,1,0,0,1.38
-1.210000038146973,2.4000001,0,3.9000001,0,75,5,17,0,0,0,1,0,0,1.21
.6299999952316284,.54000008,0,2.1400001,1,60,3.5,20,1,0,1,0,0,1,-.63
-1.100000023841858,1.28,0,2.78,0,44,4,19,1,1,1,1,0,0,1.1
-1.580000042915344,1.8699999,0,3.3699999,0,63,5,19,1,1,1,1,0,0,1.58
-1.909999966621399,2.0599999,0,3.5599999,0,54,5,19,1,0,0,1,0,0,1.91
.9700000286102295,,0,,1,19,4.5,19,1,1,0,1,0,0,-.97000003
-.0099999997764826,.23000002,0,1.73,0,25,5,18,1,1,1,0,1,0,.0099999998
.4199999868869782,.50999999,0,2.01,1,74,5,19,0,1,1,1,0,0,-.41999999
.0500000007450581,.74000001,0,2.24,1,33,5,17,1,1,1,1,0,0,-.050000001
-1.279999971389771,1.08,0,2.6800001,0,82,5,19,1,1,1,0,0,1,1.28
-1.360000014305115,.34000003,0,1.84,0,88,4.5,19,0,0,0,1,0,0,1.36
1.330000042915344,,1,,1,67,5,17,1,0,1,0,1,0,-1.33
-2.299999952316284,2.3800001,0,3.8800001,0,100,5,19,0,1,1,1,0,0,2.3
.4600000083446503,.5,0,2,1,14,5,18,1,1,0,0,1,0,-.46000001
-1.039999961853027,1.02,0,2.52,0,73,5,18,0,1,1,1,0,0,1.04
-1.629999995231628,1.4,0,3,0,14,4.5,18,1,0,0,0,0,1,1.63
-.7200000286102295,1.2,0,2.7,0,48,5,19,0,1,1,1,0,0,.72000003
.0599999986588955,,0,,1,16,4,17,0,1,1,0,0,1,-.059999999
-.3700000047683716,1.5,0,3,0,36,5,18,0,1,1,1,0,0,.37
-1.620000004768372,1.8,0,3.3,0,60,5,19,1,1,0,1,0,0,1.62
-.0399999991059303,.8499999,0,2.3499999,0,19,4,19,1,1,1,0,1,0,.039999999
-1.590000033378601,2.2,0,3.7,0,81,5,19,0,1,1,0,1,0,1.59
-2.119999885559082,2.0599999,0,3.5599999,0,98,5,17,0,1,1,1,0,0,2.1199999
-1.25,.5,0,2,0,52,4,19,0,1,1,1,0,0,1.25
-1.559999942779541,,1,,0,85,5,19,0,1,1,1,0,0,1.5599999
-1.710000038146973,1.2,0,2.7,0,84,5,19,0,1,1,0,1,0,1.71
-.1000000014901161,-1.29,0,.21000004,0,42,4,19,0,1,1,1,0,0,.1
-.8500000238418579,1.5,0,3,0,84,5,19,0,1,1,1,0,0,.85000002
-1.159999966621399,1.05,0,2.55,0,65,5,19,0,1,1,1,0,0,1.16
-2.5,2.5,0,4,0,97,5,19,0,1,0,1,0,0,2.5
-1.190000057220459,-.80000001,0,.69999999,0,39,5,18,1,1,0,1,0,0,1.1900001
-1.519999980926514,1.97,0,3.47,0,68,5,18,1,0,0,1,0,0,1.52
-1.679999947547913,.79999995,0,2.3,0,17,4.5,18,1,1,1,0,1,0,1.6799999
-2.329999923706055,1.7499999,0,3.3499999,0,52,4,17,1,1,1,0,0,1,2.3299999
-1.350000023841858,1.0999999,0,2.5999999,0,42,4,19,0,1,1,0,1,0,1.35
.1599999964237213,-1.2,0,.29999995,1,16,4.5,19,0,1,1,1,0,0,-.16
-1.519999980926514,.72000003,0,2.22,0,48,4.5,18,1,1,0,1,0,0,1.52
-2.240000009536743,,0,,0,97,5,19,1,0,0,1,0,0,2.24
-1.879999995231628,.33000004,1,1.83,0,34,4,20,0,0,0,0,1,0,1.88
-.8899999856948853,.5,0,2,0,56,4,19,0,1,1,0,1,0,.88999999
.6200000047683716,-.47000003,0,1.03,1,35,5,19,0,1,1,0,1,0,-.62
-.6800000071525574,.68000007,0,2.1800001,0,89,5,19,0,1,1,1,0,0,.68000001
-1.110000014305115,.69999993,0,2.3,0,9,3.5,18,0,1,0,0,0,1,1.11
-1.75,,0,,0,86,5,19,0,1,1,1,0,0,1.75
-.5199999809265137,.51999998,0,2.02,0,76,5,19,0,1,1,1,0,0,.51999998
-.9100000262260437,-.20000005,0,1.3,0,18,5.5,19,0,0,0,0,1,0,.91000003
-1.100000023841858,-.80000001,0,.69999999,0,10,4,19,1,1,1,0,1,0,1.1
